total_price,unit_price,area,bedroom_num,livingroom_num,total_floor,build_year,followers,days_on_market,house_age,total_rooms,avg_room_area,floor_ratio,price_per_bedroom,market_heat,layout_ratio,district_code,district_level,district_天河区,district_海珠区,district_番禺区,district_白云区,district_荔湾区,district_越秀区,district_黄埔区,orientation_东,orientation_北,orientation_南,orientation_西,decoration_encoded,floor_type_encoded,district_level_encoded
424.5,42254.0,100.0,3.0,1.0,6.0,2012.0,26.0,2.0,13.0,4.0,20.0,0.75,106.125,8.666666666666666,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,3,3
846.6,66115.0,128.0,4.0,1.0,9.0,2002.0,31.0,1.0,23.0,5.0,21.333333333333332,0.25,169.32,15.5,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,False,True,3,1,3
257.2,24219.0,106.0,3.0,1.0,9.0,2023.0,10.0,42.0,2.0,4.0,21.2,0.25,64.3,0.23255813953488372,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,False,True,3,1,2
510.7,48852.0,105.0,3.0,1.0,9.0,2014.0,14.0,49.0,11.0,4.0,21.0,0.75,127.675,0.28,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,3,3
350.8,31806.0,110.0,3.0,1.0,23.0,2009.0,12.0,51.0,16.0,4.0,22.0,0.25,87.7,0.23076923076923078,1.5,番禺,次核心区,False,False,True,False,False,False,False,True,False,False,False,2,1,2
352.8,48479.0,73.0,2.0,1.0,13.0,1999.0,19.0,6.0,26.0,3.0,18.25,0.25,117.60000000000001,2.7142857142857144,1.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,1,3
567.1,57900.0,98.0,3.0,1.0,22.0,2010.0,28.0,48.0,15.0,4.0,19.6,0.5,141.775,0.5714285714285714,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,2,2,3
445.6,33489.0,133.0,3.0,1.0,28.0,2020.0,18.0,71.0,5.0,4.0,26.6,0.75,111.4,0.25,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,1,3,2
635.4,43825.0,145.0,4.0,1.0,23.0,2023.0,42.0,37.0,2.0,5.0,24.166666666666668,0.25,127.08,1.105263157894737,2.0,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,2,1,2
299.3,27957.0,107.0,3.0,1.0,18.0,2016.0,10.0,2.0,9.0,4.0,21.4,0.5,74.825,3.3333333333333335,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,3,2,2
614.3,61461.0,100.0,4.0,1.0,17.0,2012.0,30.0,28.0,13.0,5.0,16.666666666666668,0.25,122.85999999999999,1.0344827586206897,2.0,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,3,1,3
432.1,53275.0,81.0,2.0,1.0,12.0,2011.0,13.0,7.0,14.0,3.0,20.25,0.5,144.03333333333333,1.625,1.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,2,2,3
474.6,42615.0,111.0,4.0,1.0,24.0,2020.0,20.0,2.0,5.0,5.0,18.5,0.5,94.92,6.666666666666667,2.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,2,2
566.2,44195.0,128.0,3.0,1.0,6.0,2001.0,26.0,2.0,24.0,4.0,25.6,0.75,141.55,8.666666666666666,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,3,2
563.7,38751.0,145.0,4.0,1.0,29.0,2012.0,30.0,11.0,13.0,5.0,24.166666666666668,0.25,112.74000000000001,2.5,2.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,4,1,2
584.5,58870.0,99.0,4.0,1.0,24.0,2010.0,31.0,31.0,15.0,5.0,16.5,0.25,116.9,0.96875,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,2,1,3
146.6,22752.0,64.0,3.0,1.0,13.0,2014.0,6.0,1.0,11.0,4.0,12.8,0.75,36.65,3.0,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,4,3,2
533.6,44930.0,119.0,4.0,1.0,24.0,2000.0,24.0,11.0,25.0,5.0,19.833333333333332,0.5,106.72,2.0,2.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,2,2
140.9,37352.0,38.0,1.0,1.0,32.0,2019.0,7.0,26.0,6.0,2.0,12.666666666666666,0.5,70.45,0.25925925925925924,0.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,2,2,2
250.5,32931.0,76.0,2.0,1.0,22.0,1998.0,5.0,16.0,27.0,3.0,19.0,0.25,83.5,0.29411764705882354,1.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,1,2
512.4,65131.0,79.0,2.0,1.0,6.0,2000.0,26.0,41.0,25.0,3.0,19.75,0.5,170.79999999999998,0.6190476190476191,1.0,海珠,核心区,False,True,False,False,False,False,False,False,False,False,True,4,2,3
124.8,24747.0,50.0,1.0,1.0,12.0,2023.0,9.0,27.0,2.0,2.0,16.666666666666668,0.5,62.4,0.32142857142857145,0.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,3,2,2
493.8,38739.0,127.0,3.0,1.0,17.0,2001.0,16.0,16.0,24.0,4.0,25.4,0.75,123.45,0.9411764705882353,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,True,False,False,2,3,2
295.6,44776.0,66.0,2.0,1.0,23.0,2015.0,14.0,9.0,10.0,3.0,16.5,0.75,98.53333333333335,1.4,1.0,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,3,3,2
247.9,27118.0,91.0,3.0,1.0,18.0,2023.0,8.0,14.0,2.0,4.0,18.2,0.25,61.975,0.5333333333333333,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,True,False,False,2,1,2
195.1,26046.0,75.0,3.0,1.0,32.0,2008.0,9.0,5.0,17.0,4.0,15.0,0.25,48.775,1.5,1.5,白云,次核心区,False,False,False,True,False,False,False,True,False,False,False,3,1,2
644.5,63488.0,102.0,3.0,1.0,23.0,2016.0,36.0,29.0,9.0,4.0,20.4,0.25,161.125,1.2,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,4,1,2
499.1,43245.0,115.0,3.0,1.0,18.0,1999.0,28.0,0.0,26.0,4.0,23.0,0.75,124.775,28.0,1.5,天河,核心区,True,False,False,False,False,False,False,True,False,False,False,2,3,3
575.3,47029.0,122.0,4.0,1.0,8.0,2005.0,32.0,19.0,20.0,5.0,20.333333333333332,0.75,115.05999999999999,1.6,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,2,3,3
1024.8,57099.0,179.0,4.0,1.0,19.0,2009.0,47.0,12.0,16.0,5.0,29.833333333333332,0.75,204.95999999999998,3.6153846153846154,2.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,3,3,3
586.4,66732.0,88.0,4.0,1.0,16.0,2009.0,32.0,0.0,16.0,5.0,14.666666666666666,0.25,117.28,32.0,2.0,天河,核心区,True,False,False,False,False,False,False,True,False,False,False,2,1,3
352.3,57235.0,62.0,2.0,1.0,19.0,2015.0,14.0,30.0,10.0,3.0,15.5,0.75,117.43333333333334,0.45161290322580644,1.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,3,3
250.7,49384.0,51.0,2.0,1.0,16.0,2004.0,12.0,56.0,21.0,3.0,12.75,0.75,83.56666666666666,0.21052631578947367,1.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,1,3,3
520.5,44947.0,116.0,3.0,1.0,8.0,2005.0,34.0,42.0,20.0,4.0,23.2,0.5,130.125,0.7906976744186046,1.5,海珠,核心区,False,True,False,False,False,False,False,True,False,False,False,3,2,3
486.3,45788.0,106.0,3.0,1.0,24.0,2003.0,27.0,31.0,22.0,4.0,21.2,0.5,121.575,0.84375,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,4,2,3
458.1,52012.0,88.0,3.0,1.0,8.0,2012.0,24.0,5.0,13.0,4.0,17.6,0.25,114.525,4.0,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,4,1,3
942.0,69577.0,135.0,3.0,1.0,12.0,2004.0,45.0,0.0,21.0,4.0,27.0,0.5,235.5,45.0,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,2,3
595.8,37229.0,160.0,4.5,1.0,27.0,2015.0,22.0,37.0,10.0,5.5,24.615384615384617,0.5,108.32727272727271,0.5789473684210527,2.25,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,2,2
397.0,30053.0,132.0,3.0,1.0,19.0,2005.0,18.0,43.0,20.0,4.0,26.4,0.5,99.25,0.4090909090909091,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,2,2
300.1,44370.0,68.0,2.0,1.0,11.0,2006.0,15.0,64.0,19.0,3.0,17.0,0.5,100.03333333333335,0.23076923076923078,1.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,2,3
394.1,53391.0,74.0,3.0,1.0,20.0,1995.0,18.0,2.0,30.0,4.0,14.8,0.5,98.525,6.0,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,2,2
680.4,56542.0,120.0,3.0,1.0,24.0,2007.0,42.0,25.0,18.0,4.0,24.0,0.25,170.1,1.6153846153846154,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,4,1,2
533.8,52380.0,102.0,3.0,1.0,22.0,1998.0,34.0,27.0,27.0,4.0,20.4,0.25,133.45,1.2142857142857142,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,1,3
297.9,43815.0,68.0,2.0,1.0,19.0,2003.0,11.0,25.0,22.0,3.0,17.0,0.5,99.3,0.4230769230769231,1.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,2,2
300.9,39692.0,76.0,3.0,1.0,20.0,2015.0,20.0,0.0,10.0,4.0,15.2,0.5,75.225,20.0,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,4,2,2
283.9,45369.0,63.0,3.0,1.0,26.0,2023.0,11.0,9.0,2.0,4.0,12.6,0.25,70.975,1.1,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,2,1,2
373.0,46566.0,80.0,2.0,1.0,20.0,1995.0,23.0,3.0,30.0,3.0,20.0,0.5,124.33333333333333,5.75,1.0,海珠,核心区,False,True,False,False,False,False,False,True,False,False,False,3,2,3
494.8,42611.0,116.0,3.0,1.0,24.0,1997.0,24.0,16.0,28.0,4.0,23.2,0.25,123.7,1.411764705882353,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,1,2
609.5,73836.0,83.0,2.0,1.0,17.0,2004.0,39.0,90.0,21.0,3.0,20.75,0.5,203.16666666666666,0.42857142857142855,1.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,2,2,3
158.4,37029.0,43.0,1.0,1.0,7.0,2006.0,2.0,20.0,19.0,2.0,14.333333333333334,0.5,79.2,0.09523809523809523,0.5,荔湾,次核心区,False,False,False,False,True,False,False,False,True,False,False,1,2,2
294.2,29862.0,99.0,3.0,1.0,8.0,2020.0,10.0,22.0,5.0,4.0,19.8,0.5,73.55,0.43478260869565216,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,2,2,2
421.1,53149.0,79.0,3.0,1.0,23.0,2014.0,22.0,18.0,11.0,4.0,15.8,0.75,105.275,1.1578947368421053,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,3,3
354.1,32455.0,109.0,4.0,1.0,20.0,2011.0,21.0,4.0,14.0,5.0,18.166666666666668,0.75,70.82000000000001,4.2,2.0,番禺,次核心区,False,False,True,False,False,False,False,False,False,False,True,3,3,2
600.1,57430.0,104.0,3.0,1.0,19.0,1996.0,35.0,63.0,29.0,4.0,20.8,0.5,150.025,0.546875,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,4,2,3
233.2,31382.0,74.0,3.0,1.0,8.0,2011.0,6.0,3.0,14.0,4.0,14.8,0.25,58.3,1.5,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,4,1,2
246.8,41775.0,59.0,2.0,1.0,23.0,2001.0,12.0,72.0,24.0,3.0,14.75,0.5,82.26666666666667,0.1643835616438356,1.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,2,2
441.2,53589.0,82.0,2.0,1.0,7.0,1999.0,19.0,9.0,26.0,3.0,20.5,0.75,147.06666666666666,1.9,1.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,3,3
642.7,52726.0,122.0,4.0,1.0,15.0,1991.0,33.0,5.0,34.0,5.0,20.333333333333332,0.25,128.54000000000002,5.5,2.0,荔湾,次核心区,False,False,False,False,True,False,False,False,True,False,False,3,1,2
577.7,56687.0,102.0,2.0,1.0,24.0,2004.0,33.0,14.0,21.0,3.0,25.5,0.5,192.5666666666667,2.2,1.0,越秀,核心区,False,False,False,False,False,True,False,False,False,False,True,3,2,3
477.4,66736.0,72.0,2.0,1.0,7.0,2011.0,31.0,21.0,14.0,3.0,18.0,0.25,159.13333333333333,1.4090909090909092,1.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,4,1,3
512.7,45645.0,112.0,3.0,1.0,22.0,2015.0,19.0,29.0,10.0,4.0,22.4,0.25,128.175,0.6333333333333333,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,1,1,2
596.9,59513.0,100.0,3.0,1.0,21.0,2001.0,34.0,32.0,24.0,4.0,20.0,0.75,149.225,1.0303030303030303,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,3,3,3
277.2,40131.0,69.0,3.0,1.0,29.0,2017.0,14.0,4.0,8.0,4.0,13.8,0.25,69.3,2.8,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,1,2
1095.65,65465.0,179.0,4.0,1.0,9.0,1997.0,56.0,2.0,28.0,5.0,29.833333333333332,0.5,219.13000000000002,18.666666666666668,2.0,越秀,核心区,False,False,False,False,False,True,False,False,True,False,False,2,2,3
674.8,45167.0,149.0,4.0,1.0,12.0,2013.0,39.0,35.0,12.0,5.0,24.833333333333332,0.75,134.95999999999998,1.0833333333333333,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,4,3,3
135.0,28747.0,47.0,1.0,1.0,24.0,2001.0,12.0,12.0,24.0,2.0,15.666666666666666,0.25,67.5,0.9230769230769231,0.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,2,1,2
314.9,42162.0,75.0,3.0,1.0,11.0,2010.0,20.0,42.0,15.0,4.0,15.0,0.25,78.725,0.46511627906976744,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,4,1,3
493.8,46813.0,105.0,3.0,1.0,13.0,2013.0,17.0,18.0,12.0,4.0,21.0,0.5,123.45,0.8947368421052632,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,2,2
311.9,46889.0,67.0,2.0,1.0,18.0,2001.0,18.0,63.0,24.0,3.0,16.75,0.5,103.96666666666665,0.28125,1.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,2,2
545.6,49235.0,111.0,3.0,1.0,24.0,2008.0,24.0,7.0,17.0,4.0,22.2,0.75,136.4,3.0,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,True,False,False,3,3,2
239.2,27646.0,87.0,2.0,1.0,23.0,2005.0,15.0,10.0,20.0,3.0,21.75,0.5,79.73333333333333,1.3636363636363635,1.0,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,3,2,2
478.4,39191.0,122.0,3.0,1.0,24.0,2007.0,30.0,51.0,18.0,4.0,24.4,0.75,119.6,0.5769230769230769,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,4,3,2
530.4,59243.0,90.0,3.0,1.0,13.0,2018.0,27.0,16.0,7.0,4.0,18.0,0.5,132.6,1.588235294117647,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,2,2,3
612.0,46794.0,131.0,4.0,1.0,23.0,2023.0,42.0,30.0,2.0,5.0,21.833333333333332,0.5,122.4,1.3548387096774193,2.0,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,3,2,2
456.7,50793.0,90.0,3.0,1.0,7.0,2015.0,19.0,11.0,10.0,4.0,18.0,0.75,114.175,1.5833333333333333,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,False,True,3,3,3
760.9,46395.0,164.0,4.5,1.0,11.0,2002.0,40.0,51.0,23.0,5.5,25.23076923076923,0.25,138.34545454545454,0.7692307692307693,2.25,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,1,2
95.4,25552.0,37.0,2.0,1.0,13.0,2007.0,4.0,5.0,18.0,3.0,9.25,0.5,31.8,0.6666666666666666,1.0,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,2,2,2
342.1,47697.0,72.0,2.0,1.0,15.0,2004.0,19.0,16.0,21.0,3.0,18.0,0.75,114.03333333333335,1.1176470588235294,1.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,3,2
1067.0,53364.0,194.0,4.0,1.0,22.0,2013.0,65.0,30.0,12.0,5.0,32.333333333333336,0.25,213.4,2.096774193548387,2.0,黄埔,次核心区,False,False,False,False,False,False,True,False,True,False,False,4,1,2
154.2,36091.0,43.0,1.0,1.0,23.0,2010.0,10.0,60.0,15.0,2.0,14.333333333333334,0.5,77.1,0.16393442622950818,0.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,2,2,2
289.5,35819.0,81.0,3.0,1.0,29.0,2009.0,15.0,2.0,16.0,4.0,16.2,0.5,72.375,5.0,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,2,2,2
653.0,40201.0,162.0,4.0,1.0,21.0,2011.0,39.0,153.0,14.0,5.0,27.0,0.75,130.6,0.2532467532467532,2.0,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,1,3,2
250.3,48071.0,52.0,2.0,1.0,24.0,1990.0,11.0,7.0,35.0,3.0,13.0,0.25,83.43333333333334,1.375,1.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,1,3
1064.8,77695.0,137.0,4.0,1.0,19.0,2012.0,56.0,32.0,13.0,5.0,22.833333333333332,0.5,212.95999999999998,1.696969696969697,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,2,3
450.9,47820.0,94.0,3.0,1.0,21.0,2008.0,20.0,41.0,17.0,4.0,18.8,0.5,112.725,0.47619047619047616,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,2,3
575.2,42568.0,135.0,4.0,1.0,20.0,2006.0,32.0,5.0,19.0,5.0,22.5,0.75,115.04,5.333333333333333,2.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,2,3,2
568.4,57485.0,99.0,3.0,1.0,13.0,2015.0,23.0,20.0,10.0,4.0,19.8,0.25,142.1,1.0952380952380953,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,1,3
625.0,72390.0,86.0,2.0,1.0,24.0,2014.0,31.0,56.0,11.0,3.0,21.5,0.75,208.33333333333334,0.543859649122807,1.0,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,4,3,3
424.0,39290.0,108.0,4.0,1.0,22.0,1995.0,14.0,14.0,30.0,5.0,18.0,0.5,84.8,0.9333333333333333,2.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,4,2,3
413.0,39528.0,104.0,3.0,1.0,24.0,2005.0,28.0,28.0,20.0,4.0,20.8,0.25,103.25,0.9655172413793104,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,2,1,2
637.0,41461.0,154.0,4.5,1.0,21.0,2000.0,20.0,2.0,25.0,5.5,23.692307692307693,0.75,115.81818181818181,6.666666666666667,2.25,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,2,3,2
759.9,57098.0,133.0,4.0,1.0,12.0,2017.0,40.0,26.0,8.0,5.0,22.166666666666668,0.75,151.98,1.4814814814814814,2.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,3,3
913.7,66810.0,137.0,3.0,1.0,23.0,2006.0,42.0,128.0,19.0,4.0,27.4,0.25,228.425,0.32558139534883723,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,1,3
772.2,57288.0,135.0,4.0,1.0,17.0,2023.0,42.0,23.0,2.0,5.0,22.5,0.25,154.44,1.75,2.0,海珠,核心区,False,True,False,False,False,False,False,False,True,False,False,3,1,3
543.3,66169.0,82.0,2.0,1.0,21.0,2018.0,33.0,16.0,7.0,3.0,20.5,0.25,181.1,1.9411764705882353,1.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,4,1,3
442.9,56610.0,78.0,2.0,1.0,22.0,2005.0,14.0,34.0,20.0,3.0,19.5,0.25,147.63333333333333,0.4,1.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,4,1,3
317.8,36703.0,87.0,2.0,1.0,23.0,2000.0,20.0,127.0,25.0,3.0,21.75,0.5,105.93333333333334,0.15625,1.0,番禺,次核心区,False,False,True,False,False,False,False,True,False,False,False,3,2,2
428.1,36334.0,118.0,3.0,1.0,21.0,2014.0,24.0,22.0,11.0,4.0,23.6,0.5,107.025,1.0434782608695652,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,2,2,2
965.0,80157.0,120.0,4.0,1.0,20.0,2016.0,52.0,72.0,9.0,5.0,20.0,0.5,193.0,0.7123287671232876,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,2,2,3
603.4,64630.0,93.0,3.0,1.0,15.0,2022.0,25.0,54.0,3.0,4.0,18.6,0.5,150.85,0.45454545454545453,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,4,2,3
488.0,40908.0,119.0,4.0,1.0,15.0,2002.0,20.0,66.0,23.0,5.0,19.833333333333332,0.25,97.6,0.29850746268656714,2.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,4,1,3
860.3,54048.0,159.0,3.0,1.0,14.0,2002.0,48.0,37.0,23.0,4.0,31.8,0.25,215.075,1.263157894736842,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,4,1,3
452.8,58456.0,77.0,2.0,1.0,21.0,2013.0,17.0,33.0,12.0,3.0,19.25,0.25,150.93333333333334,0.5,1.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,1,3
409.9,47102.0,87.0,2.0,1.0,22.0,2014.0,21.0,32.0,11.0,3.0,21.75,0.5,136.63333333333333,0.6363636363636364,1.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,2,3
503.9,48618.0,104.0,3.0,1.0,12.0,1999.0,31.0,90.0,26.0,4.0,20.8,0.5,125.975,0.34065934065934067,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,3,2,3
278.1,33682.0,83.0,3.0,1.0,22.0,2006.0,8.0,15.0,19.0,4.0,16.6,0.75,69.525,0.5,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,3,2
308.1,34148.0,90.0,2.0,1.0,34.0,2009.0,13.0,0.0,16.0,3.0,22.5,0.75,102.7,13.0,1.0,白云,次核心区,False,False,False,True,False,False,False,False,True,False,False,3,3,2
535.0,42640.0,125.0,4.0,1.0,8.0,1996.0,27.0,38.0,29.0,5.0,20.833333333333332,0.25,107.0,0.6923076923076923,2.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,1,2
564.5,48498.0,116.0,3.0,1.0,20.0,2003.0,31.0,27.0,22.0,4.0,23.2,0.25,141.125,1.1071428571428572,1.5,海珠,核心区,False,True,False,False,False,False,False,False,True,False,False,3,1,3
352.9,28725.0,123.0,4.0,1.0,20.0,2014.0,21.0,43.0,11.0,5.0,20.5,0.25,70.58,0.4772727272727273,2.0,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,3,1,2
222.2,40471.0,55.0,2.0,1.0,15.0,2010.0,11.0,20.0,15.0,3.0,13.75,0.75,74.06666666666666,0.5238095238095238,1.0,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,3,3,2
554.4,56336.0,98.0,3.0,1.0,13.0,2015.0,29.0,20.0,10.0,4.0,19.6,0.25,138.6,1.380952380952381,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,1,3
579.6,50463.0,115.0,3.0,1.0,22.0,2003.0,30.0,4.0,22.0,4.0,23.0,0.75,144.9,6.0,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,3,3
395.5,55003.0,72.0,2.0,1.0,14.0,2009.0,17.0,45.0,16.0,3.0,18.0,0.75,131.83333333333334,0.3695652173913043,1.0,海珠,核心区,False,True,False,False,False,False,False,True,False,False,False,4,3,3
526.9,68585.0,77.0,2.0,1.0,12.0,2001.0,25.0,7.0,24.0,3.0,19.25,0.5,175.63333333333333,3.125,1.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,2,3
558.4,45238.0,123.0,4.0,1.0,22.0,2007.0,25.0,4.0,18.0,5.0,20.5,0.75,111.67999999999999,5.0,2.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,4,3,3
470.6,39795.0,118.0,3.0,1.0,24.0,2004.0,25.0,15.0,21.0,4.0,23.6,0.5,117.65,1.5625,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,2,2
253.6,50333.0,50.0,2.0,1.0,18.0,1997.0,15.0,52.0,28.0,3.0,12.5,0.25,84.53333333333333,0.2830188679245283,1.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,2,1,3
669.7,61420.0,109.0,3.0,1.0,14.0,2009.0,23.0,53.0,16.0,4.0,21.8,0.75,167.425,0.42592592592592593,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,3,3,3
488.0,53644.0,91.0,2.0,1.0,11.0,2004.0,23.0,51.0,21.0,3.0,22.75,0.5,162.66666666666666,0.4423076923076923,1.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,2,2
118.7,31422.0,38.0,1.0,1.0,10.0,1998.0,5.0,160.0,27.0,2.0,12.666666666666666,0.5,59.35,0.031055900621118012,0.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,4,2,2
443.1,50252.0,88.0,3.0,1.0,20.0,2015.0,27.0,11.0,10.0,4.0,17.6,0.75,110.775,2.25,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,3,3
330.2,32563.0,101.0,2.0,1.0,24.0,2012.0,20.0,20.0,13.0,3.0,25.25,0.25,110.06666666666666,0.9523809523809523,1.0,白云,次核心区,False,False,False,True,False,False,False,False,False,False,True,3,1,2
573.9,60274.0,95.0,4.0,1.0,22.0,1994.0,40.0,34.0,31.0,5.0,15.833333333333334,0.75,114.78,1.1428571428571428,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,3,3
472.9,74975.0,63.0,3.0,1.0,11.0,2005.0,20.0,9.0,20.0,4.0,12.6,0.5,118.225,2.0,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,2,3
431.0,51652.0,83.0,3.0,1.0,23.0,2010.0,24.0,26.0,15.0,4.0,16.6,0.75,107.75,0.8888888888888888,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,1,3,2
1095.65,77988.0,182.0,4.0,1.0,9.0,2016.0,57.0,28.0,9.0,5.0,30.333333333333332,0.25,219.13000000000002,1.9655172413793103,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,3,1,3
